Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood,score,text
100332,30qRh0j4htHrsroySiDh57,La Tremenda Korte,La Rebelión,Y la Recuerdo de Ayer,39,271301,False,0.541,0.95,9,-4.388,1,0.109,0.00384,4.22e-05,0.0531,0.85,158.024,4,ska,happy,0.12499999999999997,Y la Recuerdo de Ayer by La Tremenda Korte with mood happy
113388,7hlRDPH40A6qC98Q7aNB2C,Chris Tomlin;Pat Barrett,Holy Roar,How Sweet It Is,40,219560,False,0.468,0.157,6,-11.996,1,0.031,0.837,0.0,0.191,0.356,135.415,4,world-music,sad,0.393385,How Sweet It Is by Chris Tomlin;Pat Barrett with mood sad
16558,6mbHaLohxTHM1HtI7XdJYl,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam,32,107733,False,0.179,0.0538,11,-18.765,1,0.0343,0.967,1.66e-05,0.355,0.115,90.381,1,classical,sad,0.7675594400000001,Shri Vishnu Dhyanam by Kishori Amonkar with mood sad
105522,1OjgvrmMnOHkOKChAZYV4H,Sima Jones,Butterfly Effect,Butterfly Effect,30,115764,False,0.574,0.736,1,-6.616,0,0.0411,0.407,0.883,0.16,0.959,169.84,4,study,happy,0.043776999999999976,Butterfly Effect by Sima Jones with mood happy
28432,4W5lqrBjMNk8kNCOIrWv6i,Venemy;DaNica,Need You Now,Need You Now,37,186947,False,0.517,0.603,6,-5.383,0,0.0806,0.0262,0.0,0.0855,0.183,189.723,4,dub,neutral,0.380698,Need You Now by Venemy;DaNica with mood neutral
82760,1FNCO6SmZdJN5a07k3nhjl,Ex Hex,It's Real,Tough Enough,21,278453,False,0.608,0.834,6,-5.101,0,0.0381,0.0218,0.000164,0.13,0.855,139.993,4,power-pop,happy,0.057780999999999985,Tough Enough by Ex Hex with mood happy
13418,0ODktM8J48ucTIrvgak5q7,Larry Heard,Missing You,Missing You - Jazz Cafe Mix,10,450893,False,0.803,0.364,6,-12.557,0,0.0646,0.0686,0.761,0.123,0.879,116.006,4,chicago-house,calm,0.06193699999999999,Missing You - Jazz Cafe Mix by Larry Heard with mood calm
105913,4KgmQOA96nbUl2x3skpwp9,Timothy Infinite,Wash,Sudden,6,150884,False,0.814,0.414,8,-9.17,1,0.0402,0.0252,0.874,0.133,0.537,130.011,4,study,calm,0.10376500000000001,Sudden by Timothy Infinite with mood calm
50220,1JUXKpVeOy1BcfcipgDnfb,Asspera,Hijo de Puta,Berrinche y Cuenta Nueva,28,254693,True,0.522,0.952,9,-4.065,1,0.0579,0.00111,0.0,0.6,0.614,155.063,4,heavy-metal,happy,0.1585,Berrinche y Cuenta Nueva by Asspera with mood happy
108652,7Bk0VK59GsrYX6CwfbDsQ9,Astor Piazzolla;Die 12 Cellisten der Berliner Philharmoniker,Hora Cero,Libertango,17,153786,False,0.405,0.257,2,-16.123,0,0.031,0.948,0.879,0.0941,0.332,153.389,4,tango,sad,0.336673,Libertango by Astor Piazzolla;Die 12 Cellisten der Berliner Philharmoniker with mood sad
23150,7Is0OPWVcN8DdZpcNuClcy,Mahmut Orhan;Sena Şener,Feel (feat. Sena Sener) [Radio Edit],Feel (feat. Sena Sener) - Radio Edit,56,172558,False,0.731,0.756,1,-4.937,0,0.0436,0.038,0.162,0.157,0.723,121.004,4,deep-house,happy,0.030265000000000018,Feel (feat. Sena Sener) - Radio Edit by Mahmut Orhan;Sena Şener with mood happy
75867,5xmiJO45JjamuTXhmjMMG5,Patrick Kelly,Beyond the Horizon,Awakening,20,321186,False,0.388,0.227,2,-18.907,1,0.0277,0.881,0.946,0.112,0.093,93.966,4,new-age,sad,0.638978,Awakening by Patrick Kelly with mood sad
79423,6osge3cxU5DKKEcbru8Tk5,Omri Grummet;Nadav Amir-Himmel,Fusionnelle,Fusionnelle,60,145810,False,0.249,0.0374,5,-28.261,1,0.0596,0.996,0.946,0.124,0.14,64.162,3,piano,sad,0.7521187600000001,Fusionnelle by Omri Grummet;Nadav Amir-Himmel with mood sad
4412,7vbCfkJf89i4s745KbELgr,Ólafur Arnalds;Nils Frahm,Trance Frendz,20:17,58,354988,False,0.359,0.0224,3,-29.089,1,0.039,0.987,0.866,0.111,0.169,107.849,3,ambient,sad,0.73178276,20:17 by Ólafur Arnalds;Nils Frahm with mood sad
32527,0gtAguNPDQ7JzK7HzYcUez,Bellorum,Front,Front,45,142400,False,0.61,0.923,6,-3.578,0,0.0431,0.000234,0.88,0.299,0.393,150.031,4,electronic,energetic,0.26997800000000005,Front by Bellorum with mood energetic
33732,5cxE8QZLrhP3OQjslZ8Lux,Sad Saturno,Destinados a Fallar,Salven la Torre del Reloj,36,223074,False,0.226,0.882,7,-2.653,1,0.104,0.024,0.0,0.393,0.358,72.486,4,emo,energetic,0.2748880000000001,Salven la Torre del Reloj by Sad Saturno with mood energetic
50445,0CWVCIEleF108ECF5sKx7T,Rata Blanca,VII,Madame X,24,320531,False,0.478,0.789,0,-5.862,1,0.0329,0.000152,0.213,0.0604,0.29,96.127,4,heavy-metal,energetic,0.295821,Madame X by Rata Blanca with mood energetic
29899,28dkjDxyActwKZJqY9vpQB,Boogie T;bàwldy,Joint Force EP,Ole Possum,23,232285,False,0.653,0.7,11,-5.161,1,0.0579,0.0221,0.025,0.0675,0.454,139.771,4,dubstep,neutral,0.129716,Ole Possum by Boogie T;bàwldy with mood neutral
82742,1dCsPW2sYz3LqPTZGCMFXe,Swingin' Utters,Five Lessons Learned,A Promise to Distinction,23,128066,False,0.396,0.981,7,-4.153,1,0.0633,0.00329,3.52e-05,0.194,0.761,115.804,4,power-pop,happy,0.146682,A Promise to Distinction by Swingin' Utters with mood happy
6918,4rdkmnF3PNXwb9lzShTeIv,Vermilia,Kätkyt,Vedestä Vieraantunut,17,395066,False,0.169,0.878,9,-5.34,1,0.0542,6.37e-06,0.625,0.389,0.306,103.0,4,black-metal,energetic,0.32132000000000005,Vedestä Vieraantunut by Vermilia with mood energetic
90973,1XHQ1Pgh9GQoYx2I7Urb4Q,Lety Cisneros,RCA 100 Anos De Musica - Segunda Parte (Exitos Inolvidables Del Rock & Roll En Español),Lo Siento,27,147080,False,0.573,0.454,10,-8.765,1,0.0279,0.799,0.0,0.303,0.565,115.335,3,rock-n-roll,calm,0.07654100000000003,Lo Siento by Lety Cisneros with mood calm
79493,0IVkP59yJ9GFF6B7IrvrxA,Fiona Apple,When The Pawn...,Paper Bag,65,219266,False,0.709,0.446,0,-9.904,1,0.037,0.716,2.39e-05,0.11,0.843,140.993,3,piano,calm,0.025564999999999984,Paper Bag by Fiona Apple with mood calm
103501,3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,The Diary Of Alicia Keys,If I Ain't Got You,80,228706,False,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,3,soul,neutral,0.426292,If I Ain't Got You by Alicia Keys with mood neutral
73869,7n0SF5xMsjiMlWgWPMcihb,Mihalis Safras,Ye,Ye,17,380946,False,0.806,0.965,1,-4.826,1,0.062,0.00593,0.836,0.0627,0.837,126.007,4,minimal-techno,happy,0.13459399999999996,Ye by Mihalis Safras with mood happy
14777,7M8T9iv6w49bOxpchiSVCR,Peppa Pig Stories,Grandpa Pig's Train to the Rescue,Grandpa Pig's Train to the Rescue,43,290736,False,0.709,0.479,6,-13.243,1,0.943,0.776,0.0,0.436,0.682,126.792,3,children,calm,0.028565,Grandpa Pig's Train to the Rescue by Peppa Pig Stories with mood calm
90258,15H0RKZY5UfzHBD0mx9zho,Carlos Lico,Se Me Olvidó Que Te Olvidé,Se Me Olvidó Que Te Olvidé,37,188186,False,0.546,0.377,0,-11.67,1,0.0341,0.578,1.66e-05,0.695,0.602,106.89,4,rock-n-roll,calm,0.08893300000000001,Se Me Olvidó Que Te Olvidé by Carlos Lico with mood calm
109905,3A7NsEvILiFM7zy2NQN0Wu,Birat Bitz,Om Namah Shivaya,Om Namah Shivaya,34,505213,False,0.594,0.738,7,-7.624,1,0.128,0.065,0.889,0.0816,0.0375,107.696,4,techno,energetic,0.6004502500000001,Om Namah Shivaya by Birat Bitz with mood energetic
13532,3MbmSir35KOgv06BaLqxsF,Ron Trent;Paul Johnson,I Feel the Rhythm,I Feel the Rhythm - Remix,8,491771,False,0.75,0.553,10,-13.099,0,0.057,0.0189,0.902,0.108,0.702,128.354,4,chicago-house,calm,0.011813000000000011,I Feel the Rhythm - Remix by Ron Trent;Paul Johnson with mood calm
96779,2MxDUuLjw2I7NG9wCQBkrO,Jair Rodrigues;Claudia Leitte,Deixa Isso Pra Lá,Deixa Isso Pra Lá,38,265426,False,0.628,0.779,0,-8.922,1,0.136,0.393,0.0,0.913,0.787,109.108,4,samba,happy,0.032210000000000016,Deixa Isso Pra Lá by Jair Rodrigues;Claudia Leitte with mood happy
61259,0CTq56aaSkmSKShDuRMHRk,HKT48,092 (劇場盤),キスは待つしかないのでしょうか?,26,257373,False,0.402,0.865,5,-2.887,1,0.0387,0.0314,1.37e-06,0.3,0.54,171.979,4,j-idol,energetic,0.13782500000000003,キスは待つしかないのでしょうか? by HKT48 with mood energetic
24596,2Cdr8ZGc9vhBAZvsmftjZK,Underground Resistance,Electronic Warfare 2.0,Charlie Hotel 155,5,439813,False,0.705,0.519,1,-11.384,1,0.0519,4.4e-05,0.0607,0.0451,0.278,120.016,4,detroit-techno,neutral,0.279045,Charlie Hotel 155 by Underground Resistance with mood neutral
6542,61AvbHObN4MjfUpJOcOMc0,Rotting Christ,Thy Mighty Contract (Re-issue),Dive the Deepest Abyss,18,350293,False,0.454,0.981,2,-6.525,1,0.169,0.0126,0.741,0.375,0.243,141.338,4,black-metal,energetic,0.4554100000000001,Dive the Deepest Abyss by Rotting Christ with mood energetic
38863,5Nfs9PIPYo7nQTg08Li4iS,El Shirota,Niebla,Niebla,26,163332,False,0.478,0.95,7,-6.205,1,0.0459,0.00256,3.78e-05,0.231,0.688,122.578,4,garage,happy,0.135044,Niebla by El Shirota with mood happy
47383,1HM7Vp84E4SMzdrZONg6bH,Iron Maiden,Somewhere in Time (2015 Remaster),Wasted Years - 2015 Remaster,67,309640,False,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221,4,hard-rock,energetic,0.22374500000000003,Wasted Years - 2015 Remaster by Iron Maiden with mood energetic
110294,6NNpXXkpPDZKxdavZbVhwJ,Tiësto;Ava Max,The Motto (Tiësto’s VIP Mix),The Motto - Tiësto’s VIP Mix,63,206160,False,0.682,0.922,7,-2.936,0,0.0421,0.00956,0.00215,0.0626,0.266,125.004,4,trance,energetic,0.3888400000000001,The Motto - Tiësto’s VIP Mix by Tiësto;Ava Max with mood energetic
109814,2gCTgB4IDQFadmri2zdU6p,Opposite Ways,Connect,Polo Nord - Original Mix,34,380439,False,0.742,0.663,7,-9.941,1,0.0646,0.0352,0.857,0.127,0.0602,123.021,4,techno,neutral,0.55127304,Polo Nord - Original Mix by Opposite Ways with mood neutral
85752,4g87T7h8coshsA1zJjFFbG,Kino,Звезда по имени Солнце,Звезда по имени Солнце,56,225666,False,0.807,0.477,9,-11.496,0,0.0489,0.0316,0.00103,0.0467,0.968,117.687,4,punk-rock,calm,0.043352999999999975,Звезда по имени Солнце by Kino with mood calm
106810,1tydNsmirbbz3r3tOEDYoq,Veronica Maggio,Den första är alltid gratis,Förlorad för alltid,36,225949,False,0.37,0.478,9,-8.239,1,0.0257,0.0416,0.00174,0.247,0.229,143.997,4,swedish,neutral,0.3409250000000001,Förlorad för alltid by Veronica Maggio with mood neutral
20727,3ym8ZuRQtZ7rSEbXkT3eJE,Ty Dolla $ign;Jhené Aiko;Mustard,20's R'n'B,By Yourself,0,148927,True,0.771,0.526,1,-6.844,1,0.0718,0.0804,0.0,0.663,0.182,104.036,4,dance,neutral,0.38740000000000013,By Yourself by Ty Dolla $ign;Jhené Aiko;Mustard with mood neutral
69658,5nxoZa9rMVL5HO1G5lN3FJ,Saleem,Jai Mata Di,Jai Ho Ganesh Ji,21,277986,False,0.642,0.666,8,-8.617,1,0.0435,0.253,0.0,0.158,0.831,134.054,4,malay,happy,0.005317000000000002,Jai Ho Ganesh Ji by Saleem with mood happy
67388,7sNBIIStlc2ifqAkdySXLM,Aitana;Sebastian Yatra,Dulce Balada,Corazón Sin Vida,0,181978,False,0.48,0.572,2,-4.013,1,0.0412,0.169,0.0,0.0711,0.452,89.89,4,latin,neutral,0.12188800000000002,Corazón Sin Vida by Aitana;Sebastian Yatra with mood neutral
34120,0FTfaxNtqgYbqPPcrWQ1IS,Nusrat Fateh Ali Khan,Shahen-Shah (Real World Gold),Kali Kali Zulfon Ke Phande Nah Dalo,48,706866,False,0.436,0.674,10,-12.834,1,0.0368,0.664,0.0044,0.266,0.752,138.674,3,folk,happy,0.0077800000000000135,Kali Kali Zulfon Ke Phande Nah Dalo by Nusrat Fateh Ali Khan with mood happy
11438,1gwFfM7p668czVJkGJrQNe,John Lunn;Johannes Bornlöf,Refreshing Piano,"Downton Abbey Suite (From ""Downton Abbey"")",0,207882,False,0.416,0.0857,9,-23.241,0,0.0328,0.989,0.889,0.0943,0.135,170.103,3,british,sad,0.7067294900000001,"Downton Abbey Suite (From ""Downton Abbey"") by John Lunn;Johannes Bornlöf with mood sad"
79403,6sSFbKl9oQ7ToYxBeTQZvw,Ever So Blue,Fragment,At Dawn,57,136000,False,0.622,0.0251,2,-24.907,1,0.056,0.996,0.945,0.0902,0.363,116.364,3,piano,sad,0.52147901,At Dawn by Ever So Blue with mood sad
9972,3wm94igNrbB7TVsblXO1FO,Trilha Sonora do Gueto,Us Fracu Num Tem Veiz,Vida Loka Também Ama,44,485088,False,0.523,0.483,2,-11.705,0,0.224,0.113,0.0,0.384,0.582,140.307,4,brazil,calm,0.06121300000000004,Vida Loka Também Ama by Trilha Sonora do Gueto with mood calm
3163,1wPUjPJB5U49st6rPTdhT1,GAYLE,Autumn Hits,abcdefu (chill),0,176765,True,0.554,0.429,1,-7.687,0,0.0334,0.0405,0.0,0.23,0.195,112.899,4,alternative,neutral,0.395266,abcdefu (chill) by GAYLE with mood neutral
112251,04Q5xTS6JKv4zqTbTq92Fa,Onur Ormen;Nieko,Lose Yourself,Lose Yourself,41,142588,False,0.554,0.872,2,-5.657,1,0.12,0.00836,0.542,0.243,0.429,170.007,4,turkish,energetic,0.21162500000000006,Lose Yourself by Onur Ormen;Nieko with mood energetic
65542,089PFeXotzDLNQz9NCk6pF,BTS,2 Cool 4 Skool,No More Dream,66,222066,False,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,4,k-pop,energetic,0.11213200000000004,No More Dream by BTS with mood energetic
72562,6yHx2dNnWb1fEChGoulEVc,Bullet For My Valentine,Venom (Deluxe Edition),No Way Out,51,233933,False,0.441,0.994,5,-4.138,1,0.114,1.51e-05,9.68e-06,0.368,0.19,140.053,4,metalcore,energetic,0.5273360000000001,No Way Out by Bullet For My Valentine with mood energetic
109341,6v7ap2rz80edbctZ75UFd6,Kyoko Koizumi,ザ・ベスト,なんてったってアイドル,32,251626,False,0.588,0.97,7,-8.125,1,0.0751,0.11,0.000553,0.986,0.576,165.855,4,techno,energetic,0.18707600000000002,なんてったってアイドル by Kyoko Koizumi with mood energetic
70785,1euNacUJNTkPoDAHnWD7NP,西卿,西卿台語經典,孤單老人,23,164000,False,0.641,0.48,4,-9.168,0,0.0308,0.569,0.0,0.175,0.54,109.431,4,mandopop,calm,0.082,孤單老人 by 西卿 with mood calm
51034,6udC4b4jOSnHb9ItnXgKLR,Sachin-Jigar;Shreya Ghoshal;Tochi Raina,Shor in the City (Original Motion Picture Soundtrack),Saibo,73,195253,False,0.619,0.429,2,-7.867,1,0.028,0.738,1.35e-05,0.136,0.545,90.058,4,hip-hop,calm,0.09426599999999999,Saibo by Sachin-Jigar;Shreya Ghoshal;Tochi Raina with mood calm
68797,2hok5u09EI3Pl3PGf7j8nk,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),El Huerfadrino - Percy Mamani,42,128124,False,0.651,0.92,11,-3.651,1,0.0332,0.245,0.0,0.32,0.962,93.129,4,latino,happy,0.12864400000000004,El Huerfadrino - Percy Mamani by 31 Minutos with mood happy
61783,5AQ9P3bBHdzaDLnmBwxJI2,Nogizaka46,今が思い出になるまで (Complete Edition),ジコチューで行こう!,19,249826,False,0.423,0.953,11,-2.232,1,0.0479,0.0735,0.0,0.341,0.472,84.022,4,j-idol,energetic,0.23219300000000004,ジコチューで行こう! by Nogizaka46 with mood energetic
60517,1md3Q6yomdd9PUy6YVt8E4,QUEEN BEE,火炎(Full Edition),催眠術(Acoustic version),22,194360,False,0.737,0.589,8,-6.345,1,0.0291,0.762,0.0,0.343,0.745,99.957,4,j-dance,calm,0.0031460000000000056,催眠術(Acoustic version) by QUEEN BEE with mood calm
103817,2fytePz8UsbUr8n33QBEcm,Michael Jackson;Siedah Garrett,Bad 25th Anniversary,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,67,251760,False,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,4,soul,neutral,0.29226500000000005,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster by Michael Jackson;Siedah Garrett with mood neutral
81102,6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,Glimpse of Us,94,233456,False,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,3,pop,sad,0.363113,Glimpse of Us by Joji with mood sad
62763,6hs3SDnbO3f6VQuPO4KBEb,Rusted Root,Music From Party of Five,Send Me on My Way,70,263333,False,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,4,j-pop,happy,0.009586000000000016,Send Me on My Way by Rusted Root with mood happy
76656,12kicq97WnIr8tkp6tSM4s,Jules Massenet;Mischa Maisky;Daria Hovora,Mischa Maisky - Après un rêve,Elégie,22,132818,False,0.0787,0.0407,7,-24.943,0,0.0643,0.991,0.81,0.0971,0.0395,69.935,4,opera,sad,0.8911767400000001,Elégie by Jules Massenet;Mischa Maisky;Daria Hovora with mood sad
32372,5YwVDOWMKH7T0KtvpPSESQ,Hooverphonic,With Orchestra Live,Mad About You - Live at Koningin Elisabethzaal 2012,56,239266,False,0.386,0.445,11,-11.713,0,0.0377,0.606,0.000243,0.702,0.188,77.881,4,electronic,neutral,0.39856900000000006,Mad About You - Live at Koningin Elisabethzaal 2012 by Hooverphonic with mood neutral
28784,2PWu7rsCafV1MY7uGzvBRe,Dennis Brown;Janet Kay,"Pure Lovers, Vol. 5",Closer I Get to You,27,206693,False,0.837,0.317,10,-13.684,1,0.0846,0.1,0.0,0.0669,0.794,139.416,4,dub,calm,0.08012499999999997,Closer I Get to You by Dennis Brown;Janet Kay with mood calm
65646,7DVuGLrkpXNik5aUIiJ5Yu,Ilaiyaraaja;K. S. Chithra,Karakattakkaran (Original Motion Picture Soundtrack),Indha Maan,48,275575,False,0.674,0.311,10,-11.729,0,0.0271,0.886,2.95e-05,0.107,0.595,93.744,3,k-pop,calm,0.12554600000000002,Indha Maan by Ilaiyaraaja;K. S. Chithra with mood calm
63636,7dve1ZJyj5IovzaWpLvjK0,Yeni Türkü,Yeni Türkü Koleksiyon,Destina,35,221426,False,0.457,0.218,9,-15.116,0,0.0282,0.572,4.45e-06,0.152,0.266,95.421,4,j-rock,sad,0.43108,Destina by Yeni Türkü with mood sad
1405,2wpQH0Zdn16of1a4Cb1bCd,A Mose;TBabz,Authentic,Authentic,20,153103,False,0.788,0.499,10,-9.061,0,0.185,0.205,0.0139,0.234,0.612,97.977,4,afrobeat,calm,0.045545000000000016,Authentic by A Mose;TBabz with mood calm
76088,5DH5tySDeyRfdDKPuIIRfE,Elaine Paige,Christmas Music - Holiday Hits,I Believe in Father Christmas,0,210466,False,0.61,0.182,2,-19.318,1,0.0322,0.395,7.18e-06,0.0774,0.207,112.503,4,opera,sad,0.5263730000000001,I Believe in Father Christmas by Elaine Paige with mood sad
51953,491DwnBb3MA8RzyA2E0Skt,Anirudh Ravichander,"Nenjame (From ""Doctor"")","Nenjame (From ""Doctor"")",56,256500,False,0.45,0.647,7,-9.067,0,0.0835,0.26,5.8e-05,0.402,0.122,139.933,4,hip-hop,neutral,0.46189300000000005,"Nenjame (From ""Doctor"") by Anirudh Ravichander with mood neutral"
95476,5VLjDP5Pg5tExHjObiMmuh,Willie Gonzalez,Para Ustedes...El Publico,Tomame Como Soy,30,304906,False,0.598,0.512,0,-12.096,1,0.032,0.517,7.18e-06,0.085,0.92,177.208,4,salsa,calm,0.022143999999999994,Tomame Como Soy by Willie Gonzalez with mood calm
76353,2qfF8mxlGHAzbXLTTDhyBV,Katherine Jenkins,Guiding Light,Make Me A Channel Of Your Peace,39,219386,False,0.191,0.226,0,-13.633,1,0.0378,0.919,6.86e-06,0.0763,0.154,82.297,3,opera,sad,0.557192,Make Me A Channel Of Your Peace by Katherine Jenkins with mood sad
28614,6evpAJCR5GeeHDGgv3aXb3,Burial,Untrue,Archangel,50,240426,False,0.604,0.851,1,-10.117,1,0.166,0.457,0.548,0.114,0.553,135.125,4,dub,energetic,0.12401000000000001,Archangel by Burial with mood energetic
21803,5sxFYtIrP2ubyF4S3Of9ZK,Omah Lay,Get Layd,Ye Ye Ye,45,207133,True,0.653,0.731,9,-6.142,0,0.0905,0.0286,3.07e-06,0.137,0.501,160.24,4,dancehall,energetic,0.10656200000000002,Ye Ye Ye by Omah Lay with mood energetic
96676,0SRhGE4MIf3xpYPCDO7TSO,Zeca Pagodinho,Mais Feliz,O Carro Do Ovo,37,195774,False,0.744,0.5,10,-12.14,1,0.225,0.597,0.0,0.508,0.889,91.991,4,samba,calm,0.01792099999999999,O Carro Do Ovo by Zeca Pagodinho with mood calm
62747,258RIVFMuibgf38bu48HAW,Sertab Erener,İyiliğe Ninniler,Uyusun Da Büyüsün,38,107325,False,0.483,0.18,3,-9.416,0,0.0292,0.907,0.0,0.102,0.15,84.99,4,j-pop,sad,0.5989,Uyusun Da Büyüsün by Sertab Erener with mood sad
23783,3AJmjefnCKNq2Vtib5qQSE,Junge Junge;Tyron Hapi,I'm The One (Remixes),I'm The One - Tyron Hapi Remix,49,158117,False,0.472,0.566,8,-5.697,1,0.0583,0.0749,0.0,0.102,0.266,100.095,4,deep-house,neutral,0.286312,I'm The One - Tyron Hapi Remix by Junge Junge;Tyron Hapi with mood neutral
52464,6qdkcDUc80NP6zj4VUD4qR,Malcolm Yelvington,Rockabilly 50,Drinkin Wine Spo Dee O Dee,13,170362,False,0.638,0.572,5,-5.946,1,0.0287,0.685,3.07e-05,0.382,0.629,101.2,4,honky-tonk,calm,0.030025000000000013,Drinkin Wine Spo Dee O Dee by Malcolm Yelvington with mood calm
43691,1pZwsIB2ogBnbjydoIHQnL,Five Finger Death Punch,AfterLife,Thanks For Asking,63,198780,False,0.626,0.828,11,-4.576,0,0.0277,0.00555,0.0,0.0683,0.697,100.037,4,groove,happy,0.06259300000000001,Thanks For Asking by Five Finger Death Punch with mood happy
68746,2mO3wtkRRgmycJtCyPxBWA,Canticuénticos,Nada en Su Lugar,Tra Tra Que Tra,44,242653,False,0.688,0.462,0,-6.319,1,0.418,0.652,0.0,0.601,0.632,106.895,3,latino,calm,0.047268000000000004,Tra Tra Que Tra by Canticuénticos with mood calm
90504,3MpGQae6zAFd7Z1FdLV9fV,The Platters,The Flying Platters Around The World,Twilight Time - Single Version,60,168293,False,0.455,0.361,9,-12.562,1,0.0473,0.747,0.0,0.238,0.285,115.854,3,rock-n-roll,sad,0.32234600000000013,Twilight Time - Single Version by The Platters with mood sad
69767,0EoXyrFx3pvELMwFjwRsaO,Wilson Piravom,Vazhthunnu Njan (Christian Devotional Song),Prana Priya,23,307565,False,0.769,0.785,7,-6.742,1,0.0619,0.0209,1.92e-06,0.0798,0.465,124.996,4,malay,energetic,0.14645000000000002,Prana Priya by Wilson Piravom with mood energetic
70140,5Hkj927A3CCy6Xymg9Z2Br,Jay Chou,最偉大的作品,倒影,55,234226,False,0.728,0.506,9,-8.725,1,0.0309,0.0148,0.00132,0.485,0.363,123.96,4,mandopop,neutral,0.19980500000000004,倒影 by Jay Chou with mood neutral
12405,5PKot0y16MMgrOZD4HL385,Anthony Wong,廿一世紀精選,春光乍洩,33,264106,False,0.566,0.526,0,-7.228,1,0.0304,0.553,0.0,0.0986,0.86,117.035,4,cantopop,calm,0.009075999999999987,春光乍洩 by Anthony Wong with mood calm
45568,79pVovxJkZVSVAorL8MtSk,Andrew Foy,Best Covers,Despacito,22,184764,False,0.406,0.24,2,-19.233,1,0.0476,0.851,0.912,0.103,0.673,88.152,4,guitar,calm,0.145729,Despacito by Andrew Foy with mood calm
100993,6orWdjWmkkKQIqUdgCmx9P,Soda Stereo,Ruido Blanco (Remastered),Final Caja Negra - Remasterizado 2007,34,338533,False,0.485,0.916,6,-6.776,0,0.0607,0.000537,0.525,0.983,0.286,131.537,4,ska,energetic,0.36405200000000004,Final Caja Negra - Remasterizado 2007 by Soda Stereo with mood energetic
15664,3j4P8ytkoDpBFePPrXHEbe,Bennett Coast,Moonboy,Moonboy,56,132230,True,0.507,0.375,9,-10.637,1,0.0256,0.855,0.00981,0.11,0.0519,90.006,4,chill,sad,0.61027861,Moonboy by Bennett Coast with mood sad
45069,3tHZ3h8BXr7Bj2qJMvTjly,Los Apus,Tengo Que Olvidarme de Tí,Dime Porqué,35,357956,False,0.717,0.656,3,-4.15,1,0.0474,0.647,0.0,0.087,0.569,93.003,4,guitar,calm,0.05649700000000005,Dime Porqué by Los Apus with mood calm
6911,51cjs2joWPFrjym9SANLpe,Abstract Void,Wishdream,Midnight Heart,17,360016,False,0.395,0.935,0,-6.512,1,0.0481,0.0117,0.82,0.167,0.189,150.029,4,black-metal,energetic,0.48554600000000003,Midnight Heart by Abstract Void with mood energetic
97947,4BP9Mia4MNNafd74963BM1,Grupo Tradição,Ao Vivo,Capricha Gaiteiro (Ao Vivo),44,132075,False,0.61,0.979,0,-4.5,1,0.156,0.239,0.000243,0.955,0.743,172.476,4,sertanejo,happy,0.14689,Capricha Gaiteiro (Ao Vivo) by Grupo Tradição with mood happy
43776,2fed1yXI1clOEddfGyKyH2,Machine Head,Unto the Locust (Special Edition),Locust,50,456320,False,0.352,0.956,7,-3.634,1,0.149,7.51e-05,0.0203,0.125,0.228,122.897,4,groove,energetic,0.4539200000000001,Locust by Machine Head with mood energetic
